ID,SMILES,Tb_cruzi
1455,N(C1CCN(C(C2C=CC(OC(C)C)=CC=2)C2C=CC=NC=2)CC1)C(C1C=CC=CC=1)=O,7.21467016498923
1949,NC(C1C2CCN(CC=2SC=1NC(C1SC2C=CC=CC=2N=1)=O)C(OCC)=O)=O,5.45156859137923
367,N(C1C=CC2N(CC)C(CN3CCN(CC4C=CC=CC=4)CC3)=NC=2C=1)C(C1SC=CC=1)=O,4.88749788750866
893,N(C1SC(C)=C(C2C=C(C)C=CC=2C)N=1)C(C)=O,6.69999179744619
1272,N(C1C=CC(NC2N=CC=C(C3C=NN4C=3C=CC=N4)N=2)=CC=1C(F)(F)F)C(C)=O,7.29998893767789
1625,NS(C1C=CC(NC2N=CC=C(C3C=NN4C=3C=CC=N4)N=2)=CC=1)(=O)=O,5.59999938302362
1068,N(C1C=CC(S(C)(=O)=O)=CC=1)C1N=CC=C(C2C=NN3C=2C=CC=N3)N=1,5.70000050388302
1265,OC1C=C(Cl)C=CC=1OC1C=CC(Cl)=CC=1Cl,4.27605202356836
1555,OC1CCN(CC2C=CC=C(C3C=CC=C(NC(C4C=CC(C#N)=CC=4)=O)C=3)C=2)CC1,5.30000020244542
1164,OC(C)C1C2N=C(C3C(N)=NON=3)N(CC)C=2C(OC(CN)C2C=CC=CC=2)=CN=1,5.1000001283342
1536,N(S(C1C=C(C2ON=C(C)C=2)C=CC=1OC)(=O)=O)C1C=CC(C)=C(C)C=1,5.30000020244542
493,N(S(C1C=C(C2ON=C(C)C=2)C=CC=1OC)(=O)=O)C1C=CC(F)=C(Cl)C=1,5.8000008748032
1268,C1C=CC(C(C2C=CC(Cl)=CC=2F)N2CCN(C3N=CC=CN=3)CC2)=CN=1,7.58502665202918
1648,C1C=C(CSC2OC(C3C=CC4OCOC=4C=3)=NN=2)C=C(S(N2CCOCC2)(=O)=O)C=1,6.65000410073714
404,N(C1CN(C(C2SC=NC=2C)=O)C1)C(C1C=CC(C(F)(F)F)=CC=1)C1C=CC=NC=1,6.73048705578208
872,NC(C1C=CC=CC=1NC1N=C(NC2CCCCC2)N=C2C=1C=CN2)=O,6.0
1572,N(S(C1C=CC2C3C=CC(S(NC4C=CC=C(C)C=4C)(=O)=O)=CC=3C(=O)C=2C=1)(=O)=O)C1C(C)=C(C)C=CC=1,6.39999691337226
1340,N1C2CCN(C(C3C=CC=CC=3OCC3C=CC=CC=3)C=2N=C1)CC1N(C)C=CN=1,4.39999996787686
32,N(C1C=CC(C(C)C)=CC=1)C(C1C2C=CC=CC=2NN=1)=O,5.03485021579298
29,N(C1C=CC2OCOC=2C=1)C1N=C(N2CCOCC2)N=C(NC2C=C(C)C=CC=2)N=1,5.29810149851293
619,N1C2C=C(C)C(S(N(CC(N3CCC4C=CC=CC=4C3)=O)C)(=O)=O)=CC=2OC(CC)C1=O,6.69999179744619
1433,C1C=CC(CN(CC2C(C(C3C=C(OC)C=CC=3)=O)C2)CC2C=CC=NC=2)=CN=1,7.0
