ID,SMILES,T.cruzi,Tb.brucei,Tb.rhodesiense
7720,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])C1([H])C2=C(N=C3C1=C(O[H])C([H])([H])C([H])([H])C3([H])[H])C([H])=C([H])C1=NC([H])=C([H])C([H])=C21,0.0,,
7280,[H]OC1=C(C(=O)C2=C([H])C([H])=C([H])O2)C([H])(N(C1=O)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C([H])C([H])=C1[H],0.0,,
2512,COC1=CC=CC=C1C(=O)C=CC1=CC=CN=C1,,,1.0
7210,[H]N(\N=C(/C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])(N(C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],0.0,,
3720,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1.0,,
5680,[H]C1=C([H])C([H])=C(O1)C1([H])C([H])([H])C(=C([H])C(=O)C1([H])C(=O)OC([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0.0,,
4820,[H]N(C([H])([H])C([H])([H])C([H])([H])N1N=C(C([H])=C([H])C1=O)C1=C([H])C([H])=NC([H])=C1[H])S(=O)(=O)C1=C([H])C2=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],0.0,,
1407,NC(=N)NCCCCC1=NC=CC2=C1NC1=CC=CC=C21,,,0.0
4595,[H]N1N=C([H])C([H])=C1C1=C([H])N=C(S1)C1=C([H])C([H])=NC([H])=C1[H],1.0,,
5677,[H]N1C(C(=O)N2C([H])([H])C([H])([H])N(C3=C([H])C(OC([H])([H])[H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])=C(C(C(=O)C([H])([H])[H])=C1C([H])([H])[H])C([H])([H])[H],0.0,,
2137,CCC(=O)N(CCCCCCCCCN)C1CCN(CCC2=CC=CC=C2)CC1,,,1.0
6794,[H]N(C(=S)N([H])C([H])(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C(Cl)(Cl)Cl)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
3077,CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(OC2OCC(O)C(O)C2O)C1O)C(=O)OC,,,0.0
4409,[H]OC([H])([H])C([H])(O[H])C1=C([H])C2=C(N=C([H])N2C2=C([H])C(OC([H])(C3=C(C([H])=C([H])C([H])=C3[H])C(F)(F)F)C([H])([H])[H])=C(S2)C(=O)N([H])[H])C([H])=C1[H],1.0,,
680,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N,,0.0,0.0
1177,CC1(COC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2S1(=O)=O)[N+]([O-])=O,,0.0,
3273,COC(=O)CCC(=O)NC1=CC=C(C=C1)C(=O)NC(=O)C1=CC=CC=C1O,,,0.0
581,NC(=N)C1=CC=C(N=C1)C1=CC=C(O1)C1=CC=C(C=N1)C(N)=N,,1.0,1.0
2303,CC(C)(CN1CN(CNC(=O)CC(O)=O)CSC1=S)CN1CN(CNC(=O)CC(O)=O)CSC1=S,,,1.0
4693,[H]N([H])C(=O)C1(N([H])C2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],1.0,,
3441,[H]N([H])C1=C(C([H])=C(C([H])=N1)C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H])C1=NC2=C(N1[H])C([H])=C(F)C([H])=C2[H],1.0,,
6602,[H]N([H])C(SC1([H])C(=O)N(C(=O)C1([H])[H])C1=C(F)C([H])=C([H])C([H])=C1[H])=N\N=C(/C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H],0.0,,
7981,[H]N(N=C([H])C1=C([H])N(N=C1C1=C([H])C([H])=C(O1)C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=NC([H])=C1[H],0.0,,
6116,[H]OC([H])([H])C1=C([H])C(=O)C2=C(O1)C([H])(C(C#N)=C(O2)N([H])[H])C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H],0.0,,
8500,[H]N(C(=O)C([H])([H])N1C([H])=C(C(=O)C([H])([H])C([H])([H])[H])C2=C1C([H])=C([H])C([H])=C2[H])C1=C(C(=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0.0,,
8943,[H]N(C(=O)C([H])([H])C1([H])N(C([H])([H])C2=C(F)C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])N([H])C1=O)C1([H])C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.0,,
4510,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H],1.0,,
8572,[H]OC([H])([H])C([H])(N1C(=O)C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
4071,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H],1.0,,
5550,[H]N(C(=O)C([H])([H])C([H])([H])C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C(C([H])=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
1778,NC(=N)C1=CC=C2OC(=CC2=C1)C1=CC=C(OCCCCCOC2=CC=CC=C2)C=C1,,,1.0
4612,[H]N(C(=O)N1C([H])([H])C([H])([H])C([H])(N([H])C([H])(C2=C([H])N=C([H])C([H])=C2[H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1.0,,
2343,NC(=N)NC1=CC=C(C=C1)C(=O)C1=CC=C(NC(N)=N)C=C1,,,1.0
7529,[H]OC1=C(C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0.0,,
3964,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],1.0,,
2304,OC(=O)CCCN1CSC(=S)N(CCCCCCN2CN(CCCC(O)=O)CSC2=S)C1,,,1.0
414,CC(C)CC(NC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12)C(=O)ON=C1C2=CC=CC=C2C2=C1C(=NC1=CC=C(Br)C=C21)N1CCN(CC1)C1=CC=CC=N1,,1.0,1.0
4016,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C2=C([H])N=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
2099,O=C(CN1CCCCC1)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,,,1.0
2922,CCCCCCCCCCCCNC(N)=N,,,0.0
5000,[H]N(C1=C([H])C(=O)C2=C(N1[H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C(Br)C([H])=C2[H],0.0,,
1856,FC(F)(F)C1=CC=C2C(OCCCCOC3=CC=C(CC(NC2=O)C(=O)NC2(CC2)C#N)C=C3I)=C1,,,1.0
6870,[H]N1C(SC2=C([H])C([H])=C(O2)C([H])=C2C(=O)N([H])C(=O)N(C2=O)C2=C([H])C([H])=C(Cl)C([H])=C2[H])=NC2=C1C([H])=C([H])C([H])=C2[H],0.0,,
8110,[H]N([H])C([H])(C(=O)N([H])N=C([H])C1=C2N=C([H])C([H])=NC2=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.0,,
4815,[H]C1=NC2=C(N=NN2C([H])([H])C([H])([H])[H])C(=N1)N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1.0,,
3990,[H]N(C([H])(C1=C([H])N(N=C1[H])C([H])([H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H],1.0,,
1134,CC(=O)C1=CN(C=C1)C1=CC=C2COB(O)C2=C1,,1.0,
1762,CC(C)NC(=N)C1=CC=C2C=C(OC2=C1)C1=CC=C(OCCCOC2=CC=CC=C2)C=C1,,,1.0
4363,[H]N1C2=C(Cl)C([H])=C([H])C(C(=O)OC([H])([H])[H])=C2C2([H])C([H])=C([H])C([H])([H])C2([H])C1([H])C1=C([H])C([H])=C([H])C2=C1C([H])=C([H])C([H])=C2[H],0.0,,
672,NC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=N1,,0.0,0.0
7420,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C([H])O1)C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
7813,[H]N1N=C(C([H])=C1[H])C1=C([H])N=C(S1)C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
7993,[H]N1C([H])([H])N([H])C2([H])C([H])([H])N([H])C([H])(Cl)N([H])C12[H],0.0,,
8101,[H]OC(=O)C(N([H])C(=O)C([H])([H])[H])=C([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])C2=C([H])C([H])=C(Br)C([H])=C2[H])C(Cl)=C1[H],0.0,,
1488,CC(CCC=C(C)CCCC1=COC(CC2=COC=C2)=C1)C=C1OC(=O)C(C)=C1O,,,0.0
1726,[O-][N+](=O)C1=NC=CN1CCCCNC1=NC(=NC(Cl)=C1C1=CC=CC=C1)C1=CC=CC=C1,,,0.0
8058,[H]OC1=C(Cl)C([H])=C(Cl)C([H])=C1C(=NN([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
8978,[H]N(C(=O)C1=C([H])C([H])=C(Cl)S1)C1=NN=C(O1)C1=C([H])C([H])=C([H])O1,0.0,,
3079,COC(=O)C1OC(OC2CCC3(C)C(CCC4=C3CCC3(C)C4C(=O)C(O)=C3C(C)CC(=O)C(C)C(C)C)C2)C(O)C(OC2OCC(O)C(O)C2O)C1O,,,0.0
5081,[H]N(C(=O)C1=C([H])C2=C(S1)N(N=C2C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C(F)C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
8173,[H]N1C2=C(N([H])C([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C1([H])C#N)C([H])=C(Cl)C([H])=C2[H],0.0,,
4979,[H]N([H])C(=O)C1=C(SC2=C1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C2([H])[H])N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H],1.0,,
4321,[H]C1=C([H])N(C([H])=N1)C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])OC1=C([H])C2=C(C([H])=C1[H])C([H])=C(Br)C([H])=C2[H],1.0,,
5751,[H]C1=C([H])C([H])=C(O1)C1([H])N(C2=NN=C(S2)C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C2=C1C(=O)C1=C(O2)C([H])=C([H])C([H])=C1[H],0.0,,
7490,[H]C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C2=C(OC1=O)C([H])=C([H])C([H])=C2[H],0.0,,
7602,[H]OC1=C(O[H])C([H])=C(C([H])=NN2C([H])([H])C([H])([H])N(C3=C(OC([H])([H])[H])C([H])=C([H])C([H])=C3[H])C([H])([H])C2([H])[H])C([H])=C1[H],0.0,,
2641,CC1(C)CC(C=CN1CC1=CC=C(C=C1)C(F)(F)F)=[N+]1CCCC1,,,0.0
57,CC(CNC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1)N1CCCCC1,0.0,1.0,
3739,[H]N(C(=O)C1=C(C([H])=C(F)C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],1.0,,
1087,COC1=CC=C(C=C1)C1CC(=NN1C1=NC(=O)SC1=CC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,,1.0,
5874,[H]OC(=O)C1=NN2C(N=C(C([H])=C2C(F)(F)F)C([H])([H])[H])=C1Cl,0.0,,
1594,NC(=N)C1=CC=C(C=C1)C1=CC(=CC(N)=C1)C1=CC=C(C=C1)C(N)=N,,,1.0
6614,[H]C1=C([H])C(=C(C([H])=C1[H])C([H])([H])SC([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],0.0,,
8479,[H]N(C(=S)N([H])C([H])([H])C([H])([H])N([H])C(=S)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
8012,[H]OC(=O)C([H])([H])SC1=NN=C(N1C1=C(N(N(C1=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])[H])C1=C(Br)C([H])=C([H])C([H])=C1[H],0.0,,
1970,CC1OC(C(O)C1O)N1C=NC2=C(N)N=C(N=C12)C#N,,,0.0
5520,[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1=O,0.0,,
3048,FC1CC(OC1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)N1C=CC(=O)NC1=O,,,0.0
870,CCOC1=CC=C(OCCCCCC(=O)N(C(C)C)C(C)C)C=C1,,1.0,
8171,[H]OC([H])(C([H])([H])OC1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
8677,[H]C1=C(OC(=C1[H])C([H])([H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C(=O)N1C([H])([H])C([H])([H])N(C2=C(C(=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],0.0,,
8502,[H]OC1=C(C(=O)N([H])C([H])([H])C2=C(Cl)C([H])=C([H])C([H])=C2[H])C(=O)N(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.0,,
4050,[H]N(C(=O)C1=C([H])C2=C(C([H])=C1[H])N(C1=NC(=NC(=N1)N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1=C(Cl)C([H])=C(C([H])=C1[H])C1=NC([H])=C([H])N1C([H])([H])[H],1.0,,
2739,O=C(NCCC1=NC(=CS1)C1=CC(=CC=C1)C#N)C1=CC=CC=C1,,,1.0
4454,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.0,,
6063,[H]N(C(=O)OC([H])([H])C([H])([H])N1N=NN=C1C([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],0.0,,
6205,[H]N(C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2=C([H])C([H])=C(OC([H])([H])C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
2109,O=C(CN1CCCCC1)OC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCCCC1,,,1.0
2713,FC1=CC=C(F)C(=C1)C1=CSC(CCNC(=O)C2=CC=CC=C2)=N1,,,1.0
3291,[H]OC1=C(C([H])=C([H])C2=C1N=C([H])C([H])=C2[H])C([H])(N([H])C1=NC([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C([H])C(OC([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C([H])=C1[H],1.0,,
2724,FC1=CC=C(C2=CSC(CCNC(=O)N3CCCCC3)=N2)C(F)=C1,,,1.0
5209,[H]O\N=C(\N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])SC([H])=C1[H],0.0,,
7668,[H]N([H])N([H])C(=O)C(N([H])C(=O)C1=C([H])C([H])=C([H])S1)=C([H])C1=C([H])C([H])=C(Br)C([H])=C1[H],0.0,,
4098,[H]N(C(=O)C1=NC([H])=C(N=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(C([H])=C([H])C(=C1[H])C(=N\OC([H])([H])[H])\C([H])([H])[H])N1C([H])=NC([H])=C1[H],1.0,,
2589,O=C(NCC1=CC=C(C=C1)C1=NCCN1)C1=CC=C(C=C1)C1=CC2=CC=C(C=C2N1)C1=NCCN1,,,1.0
1210,CN1N=NC2=CC(CN3CC(O)C(O)C3CO)=CC=C12,,0.0,
6057,[H]N(C(=O)C([H])([H])SC1=NC2=C(C([H])=C1C#N)C([H])=C(C([H])=C2[H])C([H])([H])[H])C1=C(C([H])=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0.0,,
7685,[H]C1=C(Br)OC(=C1[H])C(=O)N1C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H],0.0,,
7653,[H]N(C(=S)N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])([H])C1([H])[H])C(=O)C1=C([H])C([H])=C([H])S1,0.0,,
2283,ClC1=CC=C(C=C1)C(CN1C=CN=C1)OC(=O)NC1=CC(Cl)=NC(Cl)=C1,,,0.0
6820,[H]N(C(=O)C(C#N)=C([H])C1=C([H])C([H])=C([H])S1)C([H])([H])C1=C([H])N=C([H])C([H])=C1[H],0.0,,
7811,[H]N1N=C(C(=C([H])N(C([H])([H])[H])C([H])([H])[H])C1=O)C(F)(F)F,0.0,,
721,CCC(C)C(NC(=O)C1=C(C(C#N)=C(SC(C)C)S1)C1=CC=CC=C1)C(=O)NC(CCSC)C(=O)OC,,1.0,
8055,[H]N(C(=O)C([H])([H])SC1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C([H])=C1[H])C1=NOC(=C1[H])C([H])([H])[H],0.0,,
1777,CC(C)NC(=N)C1=CC=C2OC(=CC2=C1)C1=CC=CC(OCCCCCCOC2=CC=CC=C2)=C1,,,1.0
5811,[H]N1C(=O)N(C(=O)C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC1=C(Cl)C(Cl)=C([H])C([H])=C1[H],0.0,,
807,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(O)=C(C(=O)C3=CC=C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)=C3)C(=O)C1(CC=C(C)C)C2=O,,1.0,
11,CC(C)(C)C1=CC=C(C=C1)C(=O)NC1=C(C=CS1)C(N)=O,1.0,1.0,
5159,[H]OC1=C2C(=NC3=C(C([H])=C([H])C([H])=C3[H])N(C(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])C2([H])C2=C([H])C([H])=C(C([H])=C2[H])C(=O)OC([H])([H])[H])C([H])([H])C([H])(C2=C([H])C([H])=C(F)C([H])=C2[H])C1([H])[H],0.0,,
7833,[H]C1=C([H])C2=C(S1)S(=O)(=O)C([H])([H])C([H])([H])C2=NN(C([H])([H])[H])C([H])([H])[H],0.0,,
4130,[H]N(C(=O)C([H])([H])OC1=C(F)C([H])=C([H])C([H])=C1[H])C1=C([H])C(=NN1C1=NC(=C(C(=O)N1[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],1.0,,
6511,[H]C(=C([H])C1=C(Cl)C([H])=C(C([H])=N1)C(F)(F)F)C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
2951,CCCCC(O)(P(O)(O)=O)P(O)(O)=O,,,0.0
979,CCCCN1C=C(C(=O)NCC2=CC=C(F)C=C2)C(=O)C2=CC(F)=C(C=C12)N1CCOCC1,,1.0,
8635,[H]OC(=O)C(=N\N([H])C1=NC([H])=NC2=C1C([H])=C([H])C([H])=C2[H])\C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
6354,[H]N1N=C(N=C1C1=NC([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.0,,
6698,[H]C1=C([H])N=C2C([H])=C(C([H])=C([H])C2=N1)C1([H])N(N=C(C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],0.0,,
7739,[H]N(C(=S)N1C([H])([H])C([H])([H])SC1([H])C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C(F)C([H])=C1[H],0.0,,
7891,[H]OC1=C2C(=NC3=C(C([H])=NN13)C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H],0.0,,
1496,CCN(CC)C(=O)CNC1CC2(CC(C1C(C2)C1=CC=CC=C1)C1=CC=CC=C1)N1CCN(C)CC1,,,1.0
8135,[H]N(C(=O)C([H])([H])N1C(=C([H])C(=O)C2=C([H])C([H])=C([H])C(OC([H])([H])[H])=C12)C([H])([H])[H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0.0,,
3356,[H]N(C(=O)C1=C([H])C(=O)C2=C(O1)C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1.0,,
825,CC(C)(C)OC(=O)COC1=CC=C2COB(O)C2=C1,,1.0,
6133,[H]N(C(=O)C1=C([H])C([H])=C(O1)C([H])([H])[H])C1=NC([H])=C(S1)C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
666,CN(C)C1=NC(N)=NC(NN=CC2=CC=C(O2)[N+]([O-])=O)=N1,,1.0,1.0
6402,[H]N(C(=O)C([H])([H])N1C(SC([H])([H])C1=O)=C([H])C(=O)OC([H])([H])C([H])([H])[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C([H])([H])C([H])(C3([H])[H])C1([H])[H])C2([H])[H],0.0,,
2372,NC(=N)NC1=CC=C(NC2=CC=C(NC(N)=N)C=C2)C=C1,,,1.0
6594,[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC([H])=C(S1)C([H])([H])C1=C([H])C([H])=C(SC([H])(F)F)C([H])=C1[H],0.0,,
5363,[H]N(C(=O)C1=NC([H])=C(N=C1[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1N=NN=C1[H],0.0,,
603,CC1=CC(C)=C(NC2=NC(NC3=C(C)C=C(C)C=C3C)=NC(NCCCNC3=NC(NC4=C(C)C=C(C)C=C4C)=NC(NC4=C(C)C=C(C)C=C4C)=N3)=N2)C(C)=C1,,0.0,1.0
1998,CC1=CC(C)(C)NC2=CC=C(OC(=O)C3=CC=C4OCOC4=C3)C=C12,,,1.0
4032,[H]N(C(=O)C([H])([H])N1C([H])([H])C([H])([H])C(N([H])C(=O)C([H])([H])[H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C(C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1.0,,
6767,[H]N(C(=O)C1=C([H])C([H])=C(OC(=O)C([H])([H])OC2=C(C([H])=C(Cl)C([H])=C2[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0.0,,
4769,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],1.0,,
3526,[H]N(C1=C(OC([H])([H])[H])N=C([H])C(=C1[H])C1=C([H])C2=C(N=C([H])C([H])=C2C2=C([H])C([H])=NC([H])=C2[H])C([H])=C1[H])S(=O)(=O)C([H])([H])[H],1.0,,
175,COC1=NN2C=C(N=C2C=C1)C1=CC=C(OC)C(NC(=O)C2=C(F)C=CC=C2Cl)=C1,0.0,0.0,
1467,CC(C)OC1=CC(NC(=N)C2=NC=CN2)=CC=C1C1=CC=C(O1)C1=CC=C(NC(=N)C2=NC=CN2)C=C1OC(C)C,,,1.0
2191,OCC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2NCCOCCNC(=O)C1=CC=C(F)C(F)=C1,,,0.0
195,COC1=CC=C(NC(=O)C2=C(NC(=O)C3=CC=CC(Cl)=C3)C3=CC=CC=C3O2)C(OC)=C1,0.0,0.0,
8509,[H]N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0.0,,
2058,[O-][N+](=O)C1=NN(CC(=O)N2CCN(CC2)C(=O)C2CC2)C=N1,,,0.0
1746,[O-][N+](=O)C1=NN(CCCN(CC2=CC=C3C=C(Br)C=CC3=N2)CC2=CC=C3C=C(Br)C=CC3=N2)C=N1,,,1.0
1428,[O-][N+](=O)C1=CN(C=N1)C1=CC=CC(=C1)C(F)(F)F,,,1.0
8323,[H]N(C(=O)C1=C(N([H])C(=O)C2=C(Cl)C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H])C1=NN=C(S1)C(F)(F)F,0.0,,
