ID,SMILES,Tb_rhodesiense
3380,ClC1C=C(NC(CC2C=CC=CC=2)=O)C(SC2C=CC=CC=2)=CC=1,4.67961202632922
3686,O=C1C=CN(C2C=CC(COP(OC3C=CC=CC=3)(OC3C=CC=CC=3)=O)O2)C(=O)N1,4.16749108729376
2141,CC(CNC(C1C=CC(NC2NC3C(=CC(C(NCC(C)C)=N)=CC=3)N=2)=CC=1)=N)C,8.02227639471115
3437,C1N=CN(C(C2C=CC(C3C=CC=CC=3)=CC=2)C2C=CC=CC=2)C=1,4.57186520597121
173,CNC1N=C(NC)N=C(NCCCNCCCCCCCCCCCCNCCCN)N=1,6.23657200643706
3273,NC(NC1C=CC(C(C2C=CC=CC=2)=O)=CC=1)=N,4.84163750790475
2162,NC(C1C=CC(C2N=C(C3N=CC(C(=N)N)=CC=3)C=NC=2)=CC=1)=N,7.85387196432176
2588,CC(NC(C1C=C2C(OC(C3C=C(OCCCCOC4C=CC=CC=4)C=CC=3)=C2)=CC=1)=N)C,6.27002571430044
2283,COC1C=C(OC)C=C(C(OC2C=C3C(NC(C=C3C)(C)C)=CC=2)=O)C=1,7.26760624017703
2092,COC1C=C(C2C=CC(C(=N)N)=CC=2)C=C(C2C=CC(C(=N)N)=CC=2)C=1,8.30102999566398
3708,CC1(C2C=CC(N3C=NC=C3)=CC=2)OC1,4.11776015198118
3478,CC(CN(S(C1C=CC(N)=CC=1)(=O)=O)CC(C(NC(OC1C2C(OCC2)OC1)=O)CC1C=CC=CC=1)O)C,4.50293206360149
2529,CC(NC(C1C=CC=C(OCCCCCOC2C=CC=C(C(NC(C)C)=N)C=2)C=1)=N)C,6.38090666937326
2575,FC(C1C=C2OCCCCOC3C(C4C=NC=NC=4)=CC(CC(C(NC4(C#N)CC4)=O)NC(=O)C2=CC=1)=CC=3)(F)F,6.29328221766324
3169,CC(OC(NCCCCNCCCNC(C(C1C2C(=CC(=CC=2)Br)NC=1)=O)=O)=O)(C)C,5.00436480540245
3364,CC1C=C(C)C(NC2N=C(NC3C=CC(C#N)=CC=3)N=CC=2)=C(C)C=1,4.70996538863748
3002,OCC1C(O)C(O)C(N2C3N=CN=C(NCCOCCNC(CCCC4C=CC=CC=4)=O)C=3N=C2)O1,5.39794000867204
198,COC1C2C(C3C(C=2C2C(=CC=C(C=2)Br)N=1)=CC=CC=3)(OCC(CN1N=C(C2C=C(C(F)(F)F)C=CC=2)C=C1)O)C,5.90308998699194
3376,CC1C(C(NC(C(CN2C(C(NC(C)(C)C)=O)CC3C(CCCC3)C2)O)CSC2C=CC=CC=2)=O)=CC=CC=1O,4.68592200822079
